Medication_Brand,Medication_Type,Unit_Price,Dosage_Size,Volume,Category,Purchase_Price,Supplier_ID,Supplier_Name
24495,Analgesic,349.90000000000003,5.0,375,2,23.33,10754,HealthPlus Supplies
26104,Antacid,1529.9,5.0,750,2,105.51,4425,BioPharma Inc.
26876,Antacid,799.9,5.0,750,2,54.05,9744,MedLink
34101,Diabetes Medication,249.89999999999998,5.0,750,2,15.86,8673,MedLink
34397,Antibiotic,129.9,5.0,750,2,8.78,10754,BioPharma Inc.
34802,Cholesterol Medication,179.89999999999998,5.0,750,2,12.41,4425,LifeCare Supplies
35716,Antiviral,569.9,5.0,750,2,37.99,4425,MedSupply Co.
36061,Diabetes Medication,2649.9,5.0,750,2,128.37,10754,Pharma Distributor B
36064,Anti-inflammatory,719.9,5.0,750,2,48.64,10754,MedLink
36065,Antacid,3499.9,5.0,750,2,174.48,10754,MedLink
36071,Cough Syrup,5989.9,5.0,750,2,289.18,10754,MediDistributors
36072,Blood Pressure Medication,1144.8999999999999,5.0,750,2,52.9,10754,Healthcare Supplier A
36073,Antifungal,899.9,5.0,750,2,42.76,10754,Global Health Distributors
36075,Antidepressant,6989.9,5.0,750,2,475.5,10754,MediCorp
36079,Antiviral,1129.8999999999999,5.0,750,2,54.3,10754,HealthPro Solutions
37422,Stimulant,1159.8999999999999,5.0,750,2,75.81,8673,MediCorp
38558,Antiviral,199.89999999999998,5.0,750,2,7.79,9165,HealthPro Solutions
38714,Laxative,959.9,5.0,750,2,64.86,4425,Healthcare Supplier A
40837,Diabetes Medication,299.9,5.0,750,2,19.73,10754,HealthPro Solutions
41950,Diuretic,69.9,5.0,750,2,4.72,4425,MedLink
43730,Stimulant,509.90000000000003,5.0,750,2,34.92,10754,MedSupply Co.
45058,Blood Pressure Medication,479.90000000000003,5.0,750,2,32.21,2000,MedSupply Co.
45883,Diabetes Medication,129.9,5.0,750,2,5.51,2000,MediDistributors
46090,Antihistamine,79.9,5.0,750,2,5.19,4425,MediDistributors
1025,Laxative,69.9,5.0,750,1,5.26,3924,Pharma Distributor B
1059,Analgesic,44.900000000000006,5.0,750,1,3.4,8004,Healthcare Supplier A
3178,Antipyretic,209.89999999999998,5.0,1750,1,15.78,12546,Global Health Distributors
8090,Stimulant,429.90000000000003,5.0,750,1,32.57,9552,BioPharma Inc.
8122,Antidepressant,329.90000000000003,5.0,750,1,25.38,9260,Global Health Distributors
14031,Laxative,159.9,5.0,750,2,10.59,4425,MedSupply Co.
871,Diuretic,99.9,5.0,1000,1,7.51,12546,HealthPro Solutions
3187,Antiviral,109.9,5.0,750,1,8.72,7245,PharmaTech Solutions
17204,Cough Syrup,129.9,5.0,750,2,5.13,2242,Global Health Distributors
22408,Blood Pressure Medication,32.9,5.0,750,2,2.19,9815,MedLink
369,Vaccine,129.9,5.0,1000,1,10.23,1392,Pharma Distributor B
6066,Antidepressant,69.9,5.0,750,1,5.38,12546,MedSupply Co.
13932,Anti-inflammatory,47.9,5.0,750,2,3.13,3252,HealthPlus Supplies
19709,Painkiller,109.9,5.0,750,2,7.38,9815,MedLink
21328,Laxative,89.9,5.0,750,2,5.8,12546,MedLink
21795,Antiviral,47.9,5.0,750,2,3.24,3252,PharmaTech Solutions
24099,Diuretic,39.900000000000006,5.0,750,2,2.62,3252,PharmaTech Solutions
34735,Laxative,199.89999999999998,5.0,750,2,13.15,9165,HealthPro Solutions
40991,Anti-inflammatory,49.900000000000006,5.0,750,2,3.44,8892,Pharma Distributor B
41125,Cough Syrup,49.900000000000006,5.0,750,2,3.44,8892,HealthPro Solutions
43289,Cough Syrup,129.9,5.0,1500,2,8.38,9815,Healthcare Supplier A
43291,Stimulant,129.9,5.0,1500,2,8.6,9815,MedSupply Co.
6127,Antipyretic,19.9,5.0,200,1,1.47,3960,MediCorp
13310,Stimulant,109.9,5.0,1500,2,7.58,2000,LifeCare Supplies
15082,Blood Pressure Medication,89.9,5.0,750,2,6.16,9552,Pharma Distributor B
20739,Antacid,239.89999999999998,5.0,750,2,12.33,90047,Healthcare Supplier A
21004,Antiseptic,79.9,5.0,750,2,5.19,4425,PharmaTech Solutions
5515,Antibiotic,97.89999999999999,5.0,200,1,7.65,8112,HealthPro Solutions
6359,Blood Pressure Medication,249.89999999999998,5.0,750,2,16.77,3252,HealthPro Solutions
13734,Antibiotic,149.9,5.0,750,2,9.39,90011,BioPharma Inc.
21113,Cough Syrup,99.9,5.0,750,2,6.53,9165,Healthcare Supplier A
40755,Antihistamine,149.9,5.0,750,2,9.58,90011,HealthPlus Supplies
41558,Laxative,129.9,5.0,750,2,8.49,90011,MediDistributors
42828,Diabetes Medication,129.9,5.0,750,2,8.9,90011,Healthcare Supplier A
148,Diabetes Medication,144.9,5.0,1000,1,10.5,3960,MediDistributors
327,Cholesterol Medication,229.89999999999998,5.0,1000,1,16.42,3960,MedSupply Co.
2179,Antiseptic,359.90000000000003,5.0,1750,1,25.89,12546,HealthPro Solutions
3010,Anti-inflammatory,249.89999999999998,5.0,750,1,19.52,6213,Global Health Distributors
3303,Antidepressant,9.9,5.0,50,1,0.74,3960,MediCorp
3506,Antiseptic,59.900000000000006,5.0,1000,1,4.68,2396,MediCorp
3514,Blood Pressure Medication,59.900000000000006,5.0,1000,1,4.5,2396,Global Health Distributors
3624,Antiseptic,9.9,5.0,50,1,0.77,10050,Global Health Distributors
4074,Anti-inflammatory,189.89999999999998,5.0,750,1,14.28,6213,MedSupply Co.
5690,Analgesic,79.9,5.0,375,1,6.24,3960,Global Health Distributors
7230,Laxative,89.9,5.0,750,1,6.86,3252,Healthcare Supplier A
8043,Antibiotic,59.900000000000006,5.0,750,1,4.47,6213,Healthcare Supplier A
11925,Laxative,77.9,5.0,750,2,5.23,9552,PharmaTech Solutions
17819,Cough Syrup,64.9,5.0,750,2,1.97,516,Healthcare Supplier A
18757,Antibiotic,79.9,5.0,750,2,5.29,4425,BioPharma Inc.
38167,Cough Syrup,109.9,5.0,750,2,7.23,1587,MediDistributors
43548,Antibiotic,159.9,5.0,4000,2,10.95,3252,PharmaTech Solutions
867,Vaccine,72.9,5.0,1000,1,5.4,3924,MedLink
923,Antidepressant,129.9,5.0,1000,1,9.92,12546,Healthcare Supplier A
3623,Antiviral,9.9,5.0,50,1,0.73,10050,HealthPlus Supplies
110,Laxative,64.9,5.0,1000,1,4.84,660,HealthPro Solutions
382,Sedative,104.9,5.0,1000,1,7.77,5992,MedSupply Co.
654,Cholesterol Medication,69.9,5.0,1000,1,5.3,5992,LifeCare Supplies
1107,Laxative,459.90000000000003,5.0,1000,1,36.5,1128,LifeCare Supplies
2071,Antipyretic,179.89999999999998,5.0,750,1,13.05,9625,MedSupply Co.
8391,Antifungal,179.89999999999998,5.0,750,1,13.33,9206,PharmaTech Solutions
9135,Antibiotic,119.9,5.0,750,2,8.1,9165,MedSupply Co.
15235,Laxative,89.9,5.0,750,2,5.99,4425,MedLink
15469,Laxative,339.90000000000003,5.0,750,2,21.93,4425,MediCorp
19087,Painkiller,159.9,5.0,750,2,9.2,653,MedSupply Co.
19238,Analgesic,109.9,5.0,750,2,7.58,653,BioPharma Inc.
21416,Antibiotic,59.900000000000006,5.0,750,2,4.05,4425,BioPharma Inc.
21419,Laxative,79.9,5.0,750,2,5.47,4425,HealthPro Solutions
21420,Antacid,79.9,5.0,750,2,5.36,4425,HealthPlus Supplies
23823,Antidepressant,139.9,5.0,1500,2,9.08,4425,Global Health Distributors
28753,Diabetes Medication,89.9,5.0,750,2,6.03,4425,PharmaTech Solutions
29469,Sedative,139.9,5.0,1500,2,9.39,4425,BioPharma Inc.
43380,Sedative,119.9,5.0,750,2,8.27,3252,Healthcare Supplier A
187,Antipyretic,149.9,5.0,1000,1,11.53,3960,Pharma Distributor B
573,Diabetes Medication,99.9,5.0,1000,1,7.19,6213,HealthPro Solutions
4208,Antifungal,124.9,5.0,1750,1,9.05,12546,Pharma Distributor B
17469,Diuretic,99.9,5.0,750,2,6.62,12331,Pharma Distributor B
23583,Cholesterol Medication,79.9,5.0,750,2,5.33,9552,HealthPlus Supplies
19172,Cough Syrup,49.900000000000006,5.0,750,2,2.73,9165,MedSupply Co.
19808,Antihistamine,76.9,5.0,750,2,5.2,516,LifeCare Supplies
19897,Cholesterol Medication,129.9,5.0,750,2,8.55,4692,MediCorp
372,Stimulant,224.89999999999998,5.0,750,1,17.3,3950,Pharma Distributor B
1222,Anti-inflammatory,699.9,5.0,750,1,53.43,10754,Global Health Distributors
1225,Antacid,599.9,5.0,750,1,43.47,1128,HealthPlus Supplies
1227,Antidepressant,699.9,5.0,750,1,52.23,10754,Global Health Distributors
1667,Sedative,1999.9,5.0,750,1,153.84,17035,MediDistributors
1891,Laxative,999.9,5.0,750,1,79.99,3960,MedSupply Co.
2899,Antidepressant,549.9,5.0,750,1,37.85,12546,HealthPlus Supplies
3415,Antihistamine,189.89999999999998,5.0,750,1,14.39,480,Global Health Distributors
4015,Painkiller,169.89999999999998,5.0,750,1,12.87,1002,MediCorp
6863,Diabetes Medication,104.9,5.0,750,2,6.99,9165,Pharma Distributor B
8581,Antipyretic,499.90000000000003,5.0,750,1,36.49,8004,Healthcare Supplier A
10640,Anti-inflammatory,52.9,5.0,750,2,3.5,1392,HealthPlus Supplies
17200,Cholesterol Medication,129.9,5.0,750,2,8.78,653,MedLink
17322,Vaccine,139.9,5.0,750,2,9.2,7749,HealthPlus Supplies
17740,Antibiotic,139.9,5.0,750,2,9.45,9744,LifeCare Supplies
17836,Anti-inflammatory,82.89999999999999,5.0,750,2,5.35,7153,MedLink
18552,Antiseptic,44.900000000000006,5.0,187,2,2.92,7153,HealthPlus Supplies
18632,Analgesic,569.9,5.0,750,2,25.82,9165,MedSupply Co.
20118,Anti-inflammatory,149.9,5.0,750,2,10.2,653,PharmaTech Solutions
20439,Antiviral,139.9,5.0,750,2,4.68,10754,BioPharma Inc.
20941,Antiseptic,99.9,5.0,750,2,6.75,7153,MedSupply Co.
35667,Vaccine,62.9,5.0,750,2,4.14,3252,MedLink
36846,Cholesterol Medication,109.9,5.0,750,2,7.33,10754,PharmaTech Solutions
41864,Stimulant,159.9,5.0,750,2,7.33,4425,MediDistributors
45494,Stimulant,169.89999999999998,5.0,750,2,10.66,90011,MedLink
46088,Antiseptic,209.89999999999998,5.0,750,2,13.63,4425,Global Health Distributors
90085,Anti-inflammatory,369.90000000000003,5.0,750,2,23.86,2,HealthPlus Supplies
2842,Painkiller,3999.9,5.0,750,1,300.74,12546,MedSupply Co.
2999,Blood Pressure Medication,1249.8999999999999,5.0,1750,1,99.99,9165,Healthcare Supplier A
5843,Vaccine,49.900000000000006,5.0,200,1,3.7,10754,HealthPro Solutions
11389,Stimulant,729.9,5.0,750,2,48.99,4425,MedLink
16935,Diuretic,179.89999999999998,5.0,750,2,3.1,90024,MedSupply Co.
19678,Stimulant,149.9,5.0,750,2,6.12,7153,HealthPro Solutions
19735,Antihistamine,649.9,5.0,750,2,41.93,9819,MediCorp
20360,Antipyretic,249.89999999999998,5.0,750,2,16.66,1587,Pharma Distributor B
20390,Anti-inflammatory,99.9,5.0,750,2,6.53,9552,MediDistributors
20417,Anti-inflammatory,289.9,5.0,750,2,19.72,9165,Pharma Distributor B
21520,Antidepressant,249.89999999999998,5.0,750,2,16.12,10754,Healthcare Supplier A
22097,Antipyretic,149.9,5.0,750,2,9.33,7153,Global Health Distributors
43614,Analgesic,569.9,5.0,750,2,39.03,4425,Pharma Distributor B
451,Stimulant,49.900000000000006,5.0,1000,1,3.59,17035,Pharma Distributor B
1299,Antipyretic,199.89999999999998,5.0,200,1,15.03,8004,BioPharma Inc.
3480,Antidepressant,109.9,5.0,750,1,8.39,9206,HealthPro Solutions
16248,Antiseptic,79.9,5.0,1500,2,5.51,2242,Global Health Distributors
16430,Cough Syrup,99.9,5.0,750,2,3.91,2242,MediDistributors
18910,Vaccine,104.9,5.0,750,2,7.14,4425,Pharma Distributor B
19166,Stimulant,57.9,5.0,750,2,3.83,9165,Global Health Distributors
29696,Antiviral,209.89999999999998,5.0,750,2,12.66,4425,PharmaTech Solutions
46856,Laxative,189.89999999999998,5.0,375,2,13.01,1590,LifeCare Supplies
655,Cholesterol Medication,109.9,5.0,750,1,8.39,12546,Global Health Distributors
3170,Antiseptic,129.9,5.0,750,1,7.03,12546,HealthPlus Supplies
3678,Antihistamine,24.900000000000002,5.0,50,1,1.82,8664,LifeCare Supplies
4266,Antifungal,59.900000000000006,5.0,375,1,4.54,480,BioPharma Inc.
6168,Stimulant,79.9,5.0,375,1,5.92,7153,LifeCare Supplies
12475,Diuretic,189.89999999999998,5.0,750,2,12.58,10754,MedLink
18012,Cough Syrup,74.9,5.0,750,2,4.83,7153,MediCorp
18364,Painkiller,99.9,5.0,750,2,6.66,4425,MedSupply Co.
19673,Blood Pressure Medication,119.9,5.0,1500,2,8.27,7153,Healthcare Supplier A
817,Antidepressant,89.9,5.0,1000,1,6.81,3960,PharmaTech Solutions
5265,Cough Syrup,29.900000000000002,5.0,750,1,2.28,9552,LifeCare Supplies
6411,Antihistamine,489.90000000000003,5.0,750,1,34.07,17035,MedSupply Co.
14963,Antifungal,47.9,5.0,750,2,3.24,2242,Pharma Distributor B
22390,Painkiller,119.9,5.0,750,2,7.89,7153,MediCorp
46074,Cough Syrup,109.9,5.0,1500,2,7.43,3252,LifeCare Supplies
142,Sedative,299.9,5.0,750,1,23.07,9165,MediDistributors
298,Antibiotic,84.9,5.0,1000,1,6.06,9552,MedSupply Co.
484,Painkiller,219.89999999999998,5.0,1000,1,16.79,17035,HealthPlus Supplies
546,Analgesic,74.9,5.0,1000,1,5.59,8004,MedLink
550,Blood Pressure Medication,89.9,5.0,1000,1,6.71,8004,Pharma Distributor B
588,Stimulant,1149.8999999999999,5.0,750,2,77.7,653,BioPharma Inc.
635,Analgesic,99.9,5.0,1000,1,7.87,9552,LifeCare Supplies
4277,Painkiller,59.900000000000006,5.0,375,1,4.68,480,LifeCare Supplies
6204,Antifungal,129.9,5.0,375,1,9.92,9165,HealthPlus Supplies
8261,Antibiotic,399.90000000000003,5.0,750,1,28.56,4425,MediDistributors
8348,Antibiotic,179.89999999999998,5.0,750,1,13.95,9206,MedLink
10274,Diuretic,129.9,5.0,750,2,6.49,8892,HealthPro Solutions
13648,Vaccine,154.9,5.0,750,2,10.12,90017,Global Health Distributors
14996,Vaccine,149.9,5.0,750,2,10.06,90047,LifeCare Supplies
16787,Antacid,79.9,5.0,750,2,5.47,7749,PharmaTech Solutions
17131,Diuretic,179.89999999999998,5.0,750,2,11.84,9552,Pharma Distributor B
18102,Sedative,549.9,5.0,750,2,34.48,1392,MediCorp
18515,Antipyretic,119.9,5.0,750,2,8.1,653,MedSupply Co.
18828,Anti-inflammatory,149.9,5.0,750,2,9.73,9552,Global Health Distributors
18964,Stimulant,59.900000000000006,5.0,750,2,4.02,3252,HealthPlus Supplies
19091,Diabetes Medication,119.9,5.0,750,2,7.79,653,Pharma Distributor B
19092,Antipyretic,119.9,5.0,750,2,7.23,653,MediCorp
19732,Antihistamine,109.9,5.0,750,2,7.38,653,MediDistributors
19938,Sedative,119.9,5.0,750,2,7.33,653,MediDistributors
19939,Antihistamine,119.9,5.0,750,2,7.18,653,MedLink
20344,Antifungal,159.9,5.0,750,2,9.2,653,Healthcare Supplier A
21102,Antipyretic,79.9,5.0,1500,2,5.29,1392,MediCorp
29902,Analgesic,219.89999999999998,5.0,750,2,14.86,9552,MedLink
33209,Analgesic,52.9,5.0,750,2,3.46,8892,MediCorp
33213,Antifungal,52.9,5.0,750,2,3.5,8892,MedSupply Co.
40590,Stimulant,199.89999999999998,5.0,750,2,8.66,4692,HealthPlus Supplies
42939,Laxative,139.9,5.0,750,2,6.8,10754,BioPharma Inc.
46371,Antidepressant,169.89999999999998,5.0,5000,2,11.25,3252,MediDistributors
505,Antibiotic,299.9,5.0,750,2,19.6,10754,Global Health Distributors
2592,Antipyretic,159.9,5.0,1750,1,12.69,7153,LifeCare Supplies
2754,Diuretic,919.9,5.0,750,1,67.64,3960,Global Health Distributors
3141,Sedative,9.9,5.0,50,1,0.77,3960,PharmaTech Solutions
3531,Cough Syrup,299.9,5.0,750,1,22.55,9165,PharmaTech Solutions
5912,Painkiller,199.89999999999998,5.0,750,1,10.89,3960,LifeCare Supplies
7424,Sedative,179.89999999999998,5.0,1000,1,12.29,3960,Global Health Distributors
8584,Laxative,159.9,5.0,750,1,11.76,6213,Healthcare Supplier A
8718,Antacid,49.900000000000006,5.0,750,2,3.44,3252,MediDistributors
8720,Diuretic,79.9,5.0,750,1,5.96,8352,Global Health Distributors
13527,Stimulant,279.9,5.0,750,2,18.54,9819,HealthPro Solutions
15451,Laxative,769.9,5.0,750,2,51.33,4425,PharmaTech Solutions
15746,Analgesic,89.9,5.0,750,2,6.16,1590,Global Health Distributors
15899,Blood Pressure Medication,929.9,5.0,750,2,61.58,10754,LifeCare Supplies
15901,Blood Pressure Medication,759.9,5.0,750,2,49.67,4425,HealthPlus Supplies
16462,Anti-inflammatory,109.9,5.0,750,2,7.58,9552,MediCorp
16715,Antiviral,119.9,5.0,750,2,7.94,9815,Healthcare Supplier A
17623,Sedative,87.89999999999999,5.0,1500,2,5.78,5612,Global Health Distributors
18151,Antibiotic,749.9,5.0,750,2,48.38,1587,HealthPlus Supplies
18943,Antiseptic,169.89999999999998,5.0,750,2,11.4,4425,PharmaTech Solutions
19629,Antidepressant,74.9,5.0,750,2,4.93,9552,MediDistributors
22049,Blood Pressure Medication,549.9,5.0,750,2,37.66,9552,PharmaTech Solutions
22912,Diuretic,489.90000000000003,5.0,750,2,31.81,90010,LifeCare Supplies
22915,Antihistamine,489.90000000000003,5.0,750,2,33.79,90010,Healthcare Supplier A
23661,Sedative,489.90000000000003,5.0,750,2,32.66,4425,MediCorp
23761,Antibiotic,499.90000000000003,5.0,750,2,32.46,10754,PharmaTech Solutions
23781,Laxative,1339.9,5.0,750,2,89.93,10754,LifeCare Supplies
24195,Antacid,279.9,5.0,750,2,16.33,10754,Healthcare Supplier A
24248,Diuretic,569.9,5.0,750,2,38.51,4425,MedLink
24308,Antipyretic,479.90000000000003,5.0,750,2,32.43,4425,Global Health Distributors
24360,Antipyretic,349.90000000000003,5.0,375,2,23.17,10754,PharmaTech Solutions
24361,Antifungal,469.90000000000003,5.0,750,2,30.71,10754,MedSupply Co.
24362,Blood Pressure Medication,559.9,5.0,375,2,37.58,10754,HealthPlus Supplies
24363,Blood Pressure Medication,259.9,5.0,750,2,16.21,10754,MediDistributors
24364,Antipyretic,249.89999999999998,5.0,750,2,14.93,10754,MediCorp
24365,Antiseptic,249.89999999999998,5.0,750,2,17.12,10754,MediCorp
25532,Cholesterol Medication,499.90000000000003,5.0,750,2,33.33,9165,BioPharma Inc.
31157,Diuretic,249.89999999999998,5.0,750,2,15.23,9552,MediDistributors
33640,Stimulant,569.9,5.0,750,2,39.03,4425,MediDistributors
33966,Antifungal,569.9,5.0,750,2,33.33,8673,HealthPro Solutions
34509,Laxative,89.9,5.0,750,2,5.44,8892,MedSupply Co.
37421,Antipyretic,1649.9,5.0,750,2,107.14,8673,PharmaTech Solutions
37569,Antiviral,749.9,5.0,750,2,31.61,4425,MediDistributors
38128,Analgesic,89.9,5.0,750,2,5.4,8892,MediCorp
41055,Diuretic,309.9,5.0,750,2,20.39,7749,MedSupply Co.
44653,Blood Pressure Medication,959.9,5.0,750,2,64.86,4425,LifeCare Supplies
45151,Stimulant,539.9,5.0,750,2,36.73,4425,HealthPlus Supplies
427,Diabetes Medication,89.9,5.0,750,1,6.97,4425,Pharma Distributor B
852,Antidepressant,94.9,5.0,1000,1,7.41,6213,PharmaTech Solutions
7458,Diabetes Medication,119.9,5.0,1000,1,9.52,3252,Global Health Distributors
13190,Anti-inflammatory,134.9,5.0,750,2,9.11,1590,HealthPlus Supplies
17828,Laxative,309.9,5.0,750,2,19.46,7153,MediCorp
17830,Antibiotic,559.9,5.0,750,2,34.2,7153,HealthPro Solutions
18799,Cholesterol Medication,229.89999999999998,5.0,750,2,15.03,7749,MedLink
866,Antacid,219.89999999999998,5.0,1000,1,15.93,17035,Pharma Distributor B
1240,Diuretic,339.90000000000003,5.0,750,1,24.99,7239,MedSupply Co.
7325,Diabetes Medication,149.9,5.0,1750,1,10.94,17035,Pharma Distributor B
14836,Cholesterol Medication,102.89999999999999,5.0,750,2,6.81,1650,MedLink
22102,Antacid,49.900000000000006,5.0,750,2,3.28,1392,MedSupply Co.
15537,Diabetes Medication,184.89999999999998,5.0,750,2,12.75,7749,PharmaTech Solutions
22459,Laxative,129.9,5.0,750,2,8.38,1590,MediCorp
241,Diabetes Medication,149.9,5.0,1000,1,11.19,3960,MediCorp
266,Stimulant,129.9,5.0,1000,1,10.23,98450,LifeCare Supplies
2832,Sedative,1039.8999999999999,5.0,750,1,74.81,7245,HealthPro Solutions
2861,Analgesic,159.9,5.0,750,1,12.79,653,Healthcare Supplier A
11820,Antibiotic,139.9,5.0,750,2,3.33,90024,MediCorp
16163,Cholesterol Medication,59.900000000000006,5.0,187,2,3.97,8892,MediDistributors
16822,Anti-inflammatory,69.9,5.0,750,2,4.69,1392,Pharma Distributor B
16966,Cough Syrup,239.89999999999998,5.0,750,2,16.32,10754,MediCorp
18017,Cough Syrup,109.9,5.0,750,2,7.14,9165,LifeCare Supplies
20019,Diabetes Medication,79.9,5.0,750,2,5.44,7153,HealthPlus Supplies
29131,Cholesterol Medication,59.900000000000006,5.0,187,2,4.07,8892,MedLink
397,Antacid,74.9,5.0,1000,1,5.9,9552,LifeCare Supplies
398,Blood Pressure Medication,74.9,5.0,1000,1,5.63,9552,HealthPro Solutions
401,Painkiller,74.9,5.0,1000,1,5.9,9552,HealthPlus Supplies
672,Blood Pressure Medication,219.89999999999998,5.0,1750,1,16.92,12546,BioPharma Inc.
1337,Antiviral,109.9,5.0,750,1,7.96,12546,MedSupply Co.
2153,Painkiller,89.9,5.0,750,1,6.61,1392,MediDistributors
2243,Antipyretic,129.9,5.0,750,1,9.48,7153,MedLink
3001,Antidepressant,354.90000000000003,5.0,750,1,27.51,9165,MedSupply Co.
9388,Antifungal,259.9,5.0,375,1,17.14,8112,PharmaTech Solutions
11423,Cough Syrup,119.9,5.0,750,2,6.66,7153,HealthPro Solutions
13082,Laxative,549.9,5.0,750,2,35.94,4692,HealthPlus Supplies
14987,Anti-inflammatory,599.9,5.0,750,2,38.7,9552,LifeCare Supplies
16172,Antiseptic,169.89999999999998,5.0,750,2,11.18,90024,MedLink
16221,Anti-inflammatory,149.9,5.0,750,2,9.99,1587,BioPharma Inc.
17087,Cholesterol Medication,899.9,5.0,750,2,60.8,4425,HealthPro Solutions
17161,Anti-inflammatory,119.9,5.0,750,2,8.1,8892,Global Health Distributors
17562,Vaccine,219.89999999999998,5.0,750,2,14.56,90024,BioPharma Inc.
19050,Antifungal,249.89999999999998,5.0,750,2,16.33,2000,MedLink
19058,Antihistamine,479.90000000000003,5.0,750,2,32.43,7749,BioPharma Inc.
19461,Cough Syrup,89.9,5.0,750,2,6.03,9552,HealthPro Solutions
19548,Blood Pressure Medication,319.9,5.0,375,2,20.77,9165,MediCorp
19584,Sedative,599.9,5.0,750,2,40.26,9552,BioPharma Inc.
19589,Antacid,379.90000000000003,5.0,750,2,26.02,7749,HealthPlus Supplies
19591,Laxative,429.90000000000003,5.0,750,2,28.47,7749,MediDistributors
19592,Diabetes Medication,519.9,5.0,750,2,33.76,7749,MediCorp
19595,Antihistamine,739.9,5.0,750,2,50.33,7749,LifeCare Supplies
19601,Antacid,309.9,5.0,750,2,21.37,7749,MedSupply Co.
19603,Blood Pressure Medication,429.90000000000003,5.0,750,2,29.24,7749,PharmaTech Solutions
19605,Anti-inflammatory,489.90000000000003,5.0,750,2,32.02,7749,Healthcare Supplier A
19606,Vaccine,449.90000000000003,5.0,750,2,30.61,7749,MedLink
19744,Sedative,129.9,5.0,750,2,8.44,5612,Pharma Distributor B
19971,Antifungal,1249.8999999999999,5.0,750,2,83.89,2000,MediCorp
20637,Laxative,139.9,5.0,750,2,7.23,90047,LifeCare Supplies
20685,Cholesterol Medication,839.9,5.0,750,2,40.68,9165,MedSupply Co.
20854,Painkiller,579.9,5.0,750,2,39.45,7153,LifeCare Supplies
21078,Anti-inflammatory,99.9,5.0,375,2,6.49,9552,Global Health Distributors
21168,Antibiotic,84.9,5.0,750,2,5.86,9552,HealthPlus Supplies
21432,Antihistamine,389.90000000000003,5.0,750,2,25.32,10754,Pharma Distributor B
21460,Analgesic,319.9,5.0,750,2,20.64,10754,HealthPlus Supplies
22098,Antibiotic,279.9,5.0,750,2,16.21,7153,HealthPlus Supplies
22534,Antihistamine,349.90000000000003,5.0,750,2,22.72,4692,MedSupply Co.
22824,Antifungal,269.9,5.0,750,2,17.64,9552,PharmaTech Solutions
26824,Antiviral,189.89999999999998,5.0,500,2,12.83,7240,Pharma Distributor B
28943,Cough Syrup,159.9,5.0,1500,2,10.95,4425,MedSupply Co.
29470,Antiseptic,1399.9,5.0,750,2,96.54,4425,Pharma Distributor B
34021,Antacid,189.89999999999998,5.0,750,2,12.66,4425,MedSupply Co.
35905,Vaccine,389.90000000000003,5.0,750,2,26.17,9552,MedSupply Co.
38255,Anti-inflammatory,164.89999999999998,5.0,750,2,10.85,90047,MedSupply Co.
39111,Cholesterol Medication,29.900000000000002,5.0,180,2,2.02,8320,MedLink
41418,Cholesterol Medication,129.9,5.0,300,2,8.6,653,Pharma Distributor B
43871,Blood Pressure Medication,299.9,5.0,750,2,13.24,4692,Healthcare Supplier A
44179,Antacid,199.89999999999998,5.0,750,2,13.24,4425,HealthPlus Supplies
16789,Sedative,129.9,5.0,750,2,8.84,4425,Healthcare Supplier A
20218,Blood Pressure Medication,129.9,5.0,750,2,7.84,653,MediDistributors
24156,Stimulant,199.89999999999998,5.0,750,2,12.9,10754,Pharma Distributor B
3621,Antihistamine,189.89999999999998,5.0,750,1,14.39,10050,MedSupply Co.
4007,Cough Syrup,299.9,5.0,750,1,21.42,11567,HealthPlus Supplies
8439,Cough Syrup,169.89999999999998,5.0,750,1,12.49,1128,Healthcare Supplier A
13583,Antidepressant,37.9,5.0,750,2,2.53,2242,Pharma Distributor B
14671,Antifungal,159.9,5.0,750,2,10.59,4425,LifeCare Supplies
15260,Blood Pressure Medication,109.9,5.0,1500,2,7.28,3252,MediDistributors
19083,Antacid,119.9,5.0,750,2,6.89,653,HealthPro Solutions
19254,Antacid,34.900000000000006,5.0,750,2,2.41,9815,HealthPro Solutions
19779,Antihistamine,52.9,5.0,750,2,3.53,5612,Healthcare Supplier A
20728,Analgesic,89.9,5.0,750,2,6.2,7153,Global Health Distributors
21119,Antifungal,99.9,5.0,750,2,2.24,9165,Global Health Distributors
39665,Cough Syrup,84.9,5.0,750,2,5.06,1392,MediDistributors
20649,Vaccine,329.90000000000003,5.0,750,2,21.42,17037,Global Health Distributors
89,Antibiotic,189.89999999999998,5.0,750,1,14.39,9260,PharmaTech Solutions
201,Vaccine,194.89999999999998,5.0,1000,1,15.47,480,Global Health Distributors
457,Laxative,89.9,5.0,1000,1,6.66,9552,Pharma Distributor B
890,Antidepressant,99.9,5.0,1000,1,7.46,9552,MediDistributors
1181,Antacid,139.9,5.0,750,1,11.02,17035,MedLink
3587,Cough Syrup,189.89999999999998,5.0,750,1,14.95,8664,HealthPlus Supplies
3853,Antibiotic,119.9,5.0,750,1,8.82,11567,MediCorp
4207,Antifungal,27.9,5.0,1000,1,2.05,660,Global Health Distributors
12354,Antihistamine,149.9,5.0,750,2,3.65,9165,MedSupply Co.
13094,Stimulant,139.9,5.0,750,2,8.1,9552,Healthcare Supplier A
13478,Analgesic,129.9,5.0,750,2,7.99,9552,MediCorp
